id,title,intro,image,steps,ingredients,tags,notice,level,craft,duration,flavor
6263,韩式锅仔牛腩,,http://i3.meishichina.com/attachment/recipe/201102/201102180954583.jpg@!p800,[],"{'牛腩': '适量', '土豆': '适量', '杏鲍菇': '适量', '韩式辣酱': '适量', '蒜': '适量', '姜': '适量'}","['外国美食', '老人', '热菜', '朋友聚餐', '韩国料理', '夏季食谱', '冬季食谱', '午餐']",,普通,焖,三刻钟,微辣
6264,海米拌荠菜,"“民谚曰：“三月三，荠菜当灵丹。”春天正是采食荠菜的季节，荠菜的药用价值非常广泛，其味甘、性凉，有利水、止血、明目等效用，被誉为“菜中甘草”。荠菜是这样一种味美、对人还很有益的蔬菜，清明时节，让我们多吃些荠菜吧。
在威海，清明节有家家“蒸燕儿”的习俗，古时称之为“寒燕”。家庭主妇们捏制成形态各异的白面燕鸟，小巧玲珑十分可爱，加食色点缀后蒸制，旧习或插在短小树木枝杈上置于屋内顶棚，或用线绳串结起来挂于墙壁，据说干后食之，有止痢功效，也以此表达人们欢迎春天的喜悦心情。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180954361.jpg@!p800,[],"{'荠菜': '适量', '海米': '适量', '香油': '适量', '虾油': '适量', '红辣椒': '适量', '蚝油': '适量'}","['孕妇', '清明', '凉菜', '家常菜']",,简单,拌,十分钟,微辣
6265,德式黑森林,"“两个俺最爱的人，老爸和俺家小帅哥的生日在同一天，两周前我就开始琢磨做个啥样的蛋糕呢~~小帅哥爱吃巧克力滴，老爸牙口不好要吃松软滴，想来想去这款【黑森林】最适合~~

这款蛋糕堪称经典，玩烘焙的视乎都做过，蛋糕装饰自由发挥。我做的不咋样，奶油挤花实在不是俺强项，一年到头也挤不了几次，好在味道不差~~

在此祝老寿星：福如东海，寿比南山!
&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;小寿星：学业有成，健康成长!” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180958081.jpg@!p800,[],"{'八寸戚风': '一个', '鲜奶油': '400ML', '黑巧克力': '适量', '黄桃罐头': '适量', '樱桃': '适量', '巧克力棒': '适量'}",[],,普通,烘焙,半小时,甜味
6266,巧克力曲奇,,http://i8.meishichina.com/attachment/recipe/201007/201007081557301.jpg@!p800,[],"{'黄油': '适量', '菜油': '适量', '糖': '适量', '炼奶': '适量', '盐': '适量', '香精': '适量', '蛋黄': '适量', '低筋粉': '适量', '巧克力粉': '适量'}",[],,普通,烘焙,十分钟,原味
6267,蕨菜炒肉丝,"“蕨菜是无任何污染的绿色野菜，不但富含人体需要的多种维生素，还有清肠健胃，舒筋活络等功效。蕨菜食用前经沸水烫后，再浸入凉水中除去异味，便可食用。经处理的蕨菜口感清香滑润，是难得的绿色营养菜。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180954104.jpg@!p800,[],"{'蕨菜': '适量', '猪肉': '适量', '青红椒': '适量'}","['老人', '热菜', '清明', '家常菜', '秋季食谱']",,普通,炒,十分钟,咸鲜
6268,绿茶曲奇,,http://i3.meishichina.com/attachment/recipe/201007/201007081605129.jpg@!p800,[],"{'黄油': '适量', '菜油': '适量', '蛋': '适量', '糖': '适量', '盐': '适量', '低筋粉': '适量', '绿茶粉': '适量', '香精': '适量', '蛋黄': '适量', '炼奶': '适量'}",['烘焙'],,普通,烘焙,十分钟,原味
6269,丝瓜浸鱼丸,,http://i3.meishichina.com/attachment/recipe/201102/201102181118189.jpg@!p800,"['丝瓜。', '安井鱼丸、蟹棒。', '丝瓜去皮切滚刀块。', '蟹棒。', '坐锅，待油稍热后，放入葱丝。', '出香味后，加入高汤，大火煮沸，然后加入鱼丸，继续大火。', '鱼丸煮到体积膨胀到两倍大的时候，下入丝瓜。', '下入蟹棒，丝瓜变透明的时候，加点盐、香油、鸡精调味，出锅。']","{'丝瓜': '1根', '安井鱼丸': '200克', '蟹棒': '50克', '葱丝': '适量', '高汤': '或清水适量', '盐': '适量', '香油': '适量', '鸡精': '适量'}","['儿童', '老人', '热菜', '朋友聚餐', '家常菜', '秋季食谱', '晚餐']",若是大个鱼丸需改刀，我用的是小个的。,普通,煮,半小时,咸鲜
6271,牛肉盖浇饭,,http://i8.meishichina.com/attachment/recipe/201102/201102181435433.jpg@!p800,[],"{'洋葱': '半个', '牛肉卷': '220克', '水': '适量', '淡酱油': '适量', '糖': '适量', '酒': '1大勺', '干贝素': '适量'}",[],,普通,焖,十分钟,酱香
6272,香橙蛋糕卷,"“九天的假期就这么过去了，每天都像赶场似地串亲戚忙的不亦乐呼，感觉比上班还累呢~~~” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181146010.jpg@!p800,[],"{'蛋黄': '5个', '面粉': '120克', '蛋白': '5个', '橙子': '1个', '白砂糖': '100克', '色拉油': '80克', '牛奶': '40克', '鲜橙汁': '40克'}","['糕点', '烘焙', '儿童', '下午茶']",,普通,烘焙,三刻钟,甜味
6273,发面水煎饺,"“我做的是发面的水煎饺，总觉得死面的食物不好消化，发面的水煎饺口感绵软，香酥可口。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181356430.jpg@!p800,[],"{'面粉': '200克', '猪肉馅': '100g', '西葫芦': '1个', '酵母': '3克', '香油': '适量', '酱油': '适量', '黑胡椒粉': '适量', '盐': '适量', '蚝油': '适量', '姜末': '适量', '清水': '适量'}","['主食', '儿童', '老人', '早餐', '家常菜', '夏季食谱']",,普通,煎,三刻钟,咸鲜
6274,豚骨拉面,"“豚骨就是指猪骨，这个汤头也就是用猪大骨和多种蔬菜，水果长时间熬制出来的汤。

喜欢吃面的人都知道：汤头就是一碗面的生命所在。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180953352.jpg@!p800,"['猪大骨放入沸水中。', '汆烫去除血水。', '捞出冲洗干净。', '准备好其他材料。', '重新加水，加料酒，加入其他材料。', '烧开后转中小火煲8小时以上，直到汤变浓厚。', '把里面材料全部捞出。', '汤用烹调专用纸过滤2遍，一来去掉渣质，二来也可以去掉一些油。', '这样的汤可以放冰箱里，吃面的时候随时拿出来加热了做汤头。', '我今天做的是味噌味的拉面，上面加的自己烧的（日式叉烧）。']","{'猪大骨': '1根', '小鲫鱼': '1条', '鸡壳': '1只', '胡萝卜': '1根', '洋葱': '1个', '大蒜头': '1个', '苹果': '1个', '生姜': '1块', '香叶': '几片', '料酒': '适量'}","['主食', '老人', '家常菜', '秋季食谱', '午餐']",日本拉面原本来自中国，如同荞麦面一样。在日本一般分类将拉面列入中餐，只是区别与荞麦和日式乌东面而已，拉面在汤料、面料上已经形成了独特的风格，自成一体。除面的粗细外，一般以汤料味道大致分为四类，骨汤面、清汤面、酱汤面、酱油汤面。骨汤面以猪骨或鸡骨为原料，味道浓厚。,普通,煲,数小时,咸鲜
6275,鲜嫩清蒸鱼,"“吃鱼不外乎一个“鲜”字，而清蒸则是最能体验鱼“鲜”的烹调方法。清蒸鱼的烹制也是一门学问，从选料到摆盘到入锅，从火候到虚蒸，每一个步骤都有讲究。当然口味可以根据自己的喜好进行调配，但火候和虚蒸可是清蒸鱼“鲜”的基本保证。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181335164.jpg@!p800,[],"{'偏口鱼': '（长脖鱼）一条', '李锦记蒸鱼豉油': '适量'}","['徽菜', '老人', '热菜', '朋友聚餐', '冬季食谱', '午餐']",,普通,蒸,廿分钟,原味
6276,川味椒麻鸡,"“夏天，谁也不愿守着炉子做饭，那个热火朝天，都知不是好滋味。
川味椒麻鸡这道菜，不用太费时间，味道又是清爽、鲜香，解馋！” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181059595.jpg@!p800,"['鸡腿。', '花椒、八角、桂皮、香叶。', '葱。', '将鸡腿洗净，放入葱、姜、料酒、八角、桂皮、香叶、放入汤锅内煮至刚熟时捞起。', '放入冰水中漂凉，控干水份，剁成4厘米长，1.5厘米宽，放入盘中。', '将花椒放入锅中，炒香。', '将花椒、葱叶、细盐剁细放入碗中。', '加酱油、味精、麻油、鸡汤调成椒麻味汁，淋在鸡块上即成。']","{'鸡腿': '1只', '鸡汤': '50克', '花椒': '40粒', '酱油': '50克', '八角': '适量', '桂皮': '适量', '香叶': '适量', '盐': '适量', '葱': '适量', '味精': '适量', '麻油': '适量'}","['老人', '川菜', '开胃菜', '夏季食谱', '宴客菜', '晚餐']",鸡腿入锅煮至刚熟时捞起，立即放入冰水中，以保证鸡肉鲜嫩的特点。,普通,煮,半小时,微辣
6277,西瓜西米露,"“夏天的时候，来一杯冰镇的西瓜西米露，一下子能让你清爽起来。
这应该算是很简单的一道DIY饮料哦，喜欢的话可以试试看！” 
",http://i3.meishichina.com/attachment/recipe/201007/201007081642541.jpg@!p800,"['烧2/3汤锅的开水，待水沸腾，倒入西米。', '一小盒伊利纯牛奶，待西米煮到半透明装，加入，煮开。', '半个黑美人瓜，切丁，备用。', '西米到半透明状，加入牛奶和若干粒冰糖，煮开，关火。', '等牛奶西米凉了以后，加入西瓜丁，放进冰箱冷藏室。', '好看又好吃的西瓜牛奶西米露出炉喽，老公真有口福呀！']","{'西瓜': '半个', '西米': '200g', '冰糖': '适量'}",[],冰镇后的更好喝哦！,普通,煮,廿分钟,原味
6278,日式火锅,,http://i3.meishichina.com/attachment/recipe/201102/201102181043568.jpg@!p800,[],"{'大白菜': '适量', '鸡腿肉': '适量', '菌菇': '适量', '蓬蒿菜': '适量', '豆腐': '适量', '凤尾虾': '适量', '蛤蜊': '适量', '鱼竹轮': '适量', '鱼板': '适量', '胡萝卜': '适量', '大葱': '适量', '豆腐丸子': '适量', '清水': '适量'}","['火锅', '外国美食', '老人', '热菜', '朋友聚餐', '日本料理', '冬季食谱', '晚餐']",,普通,煮,数小时,咸鲜
6279,东北粘豆包,"“东北粘豆包”也叫“年豆包”，顾名思义，就是过年时包的年饽饽。尤其是农家，过去乡下过年，包豆包可是一年一盼的大事，大人孩子齐上阵。现在农家生活水平提高了，吃的东西也多了，粘豆包在餐桌上也不稀罕了，倒是城里人越来越偏爱这一口。

如今一年四季，粘豆包满街都是，黄的、黑的、白的，包装精美，目不暇接。豆包外型大都一样，关键吃起来看口感，蒸熟后，用油煎上，金黄可口，蘸着白糖吃，甜甜糯糯。

东北粘豆包，大都是黄米面做成，馅是豇豆、红小豆或绿豆的。我偷懒买了袋装的豆沙馅，家里没有黄米面俺就用玉米面和糯米粉混合来代替，味道也很好。豆包的底垫有苏子叶、玉米叶、高粱叶和白菜叶等。农家最常用的是玉米叶做垫，秋天把玉米叶洗净一捆捆晾干备用，玉米叶垫干爽不粘豆包，一拎一拉豆包就干干净净落在碗里了。苏子叶和白菜叶比较薄，一蒸就和豆包形成一体了，不好揭，可与豆包一起食用。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181043274.jpg@!p800,[],"{'糯米粉': '100克', '玉米面': '100克', '白菜叶': '适量', '豆沙馅': '适量', '酵母': '1小勺', '温水': '150克'}","['糕点', '儿童', '老人', '早餐', '东北小吃', '工作餐']",,普通,蒸,半小时,甜味
6280,芥末木耳,,http://i3.meishichina.com/attachment/recipe/201102/201102180953164.jpg@!p800,"['将泡好的黑木耳。', '洋葱、青红椒。', '洋葱、青红椒分别切丝，香葱切碎备用。', '在滚水中煮半分钟，捞出浸冰水中备用。', '准备1小碗，放入芥末。', '先用开水将小碗汤一下，放入芥末，倒入少许开水冲开芥末，然后放入冰箱冷冻室20分钟。', '从冰箱中拿出冻过的芥末，加入生抽、醋、香油。', '拌匀将木耳沥干水分，与洋葱丝、青红椒丝倒入调好的芥末拌匀装盘。']","{'木耳': '适量', '洋葱': '适量', '青红椒': '适量', '芥末': '适量', '生抽': '适量', '香油': '适量', '醋': '适量'}","['儿童', '朋友聚餐', '素菜', '家常菜', '夏季食谱', '农家菜', '晚餐']","1、此菜的做法与日本料理中的刺身颇有异曲同工之妙 实为养生保健之佳品。
2、芥末用开水冲好，放入冰箱，这样做会使芥末很呛，如不喜欢呛味可不用放入冰箱。
3、青红椒丝可以直接食用，如果不习惯或者怕辣可过水后食用。",普通,拌,廿分钟,咸鲜
6281,瘦身减肥---海米扒白菜,"“白菜性味甘平，有清热除烦、解渴利尿、通利肠胃的功效；海米营养丰富，富含钙、磷等多种对人体有益的微量元素，是人体获得钙的较好来源。海米与白菜的结合就像白马王子娶了灰姑娘，结典的爱情，完美的组合，而且这道菜非常减肥的呀，爱美的女士要多吃呀~~~” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181115189.jpg@!p800,[],"{'白菜心': '一颗', '干海米': '适量', '葱': '适量', '蒜': '适量', '红辣椒': '适量'}","['老人', '减肥瘦身', '热菜', '家常菜', '冬季食谱', '午餐', '工作餐']",,普通,扒,廿分钟,微辣
6282,腌笃鲜,"“此菜有时候会太油腻，也可以加百叶结，百叶结在里面吸收油水，吃起来也是非常美味的。” 
",http://i8.meishichina.com/attachment/recipe/201007/201007081657276.JPG@!p800,"['将两种肉一同放到一大沙锅里防水煮开，去掉血水。', '放入切好的水笋，加料酒，葱，姜。成宽汤。', '用冷水冲洗干净，锅里重新加水。', '开大火将水烧开，这个时候必须将火关小，大家注意，关到什么程度呢？关到锅里的水只看到有一点点的小泡翻动就可以了。', '这样烧出来的汤非常清澈（其他有荤的清汤也该这么烧，比如炖老母鸡），掌握火候极其重要，浑然天成的交融感为腌笃鲜的至高境界，其中不要再加盐了，因为有咸肉在，盖上锅盖这样笃个两小时。']","{'肉排': '一斤', '咸肉': '半斤', '水笋': '八两', '料酒': '适量', '葱': '适量', '姜': '适量'}",[],"看到这道菜的名字，想来大家有点莫名，其实这道菜就是苏杭沪一带地道的家常菜.这道菜的原生地在宁波。杭州喜欢叫咸笃鲜，似乎更容易理解一些。融俗世的陈香与鲜香于一锅，从而获得陈香与鲜香融合后鲜咸宽厚的醇芳。而其中这个笃字是慢慢炖的意思。上海话里常说“笃悠悠”就是不紧不慢的那种感觉。用直观的例子形容，它类同苏州园林盆景的审美意趣，老根新芽，弥久的时光与新鲜的生长交相辉映，合二为一。

腌货与鲜货的合烹，在江浙菜系里并不少见。常见的还有酱肉炖鲜肉，咸肉蒸河虾、咸肉靡蒸蛋羹等等。但腌和鲜各自的毛病和好处都在这一锅“腌笃鲜”里完成了最佳的调和，锅里的这一番和谐盛世，堪称对立统一之理想境界。",普通,煮,数小时,原味
